"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"ontology"	"label"	"sel"	"experiment"	"frac"
"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"26/2789"	"39/10001"	5.09990767849909e-07	2.27710877844984e-05	2.11154072302769e-05	"ade3/sesB/ATPsynbeta/ATPsynG/blw/ATP6/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ade5/ATPsyndelta/Vha100-2/COX5B/COX5BL/ATPsynGL/ATPsynCF6L/Cyt-c1/AdenoK/ATPsynE/AdSL/ATPsynC/ATPsynepsilonL/Scox"	26	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00932233775546791
"GO:0015992"	"proton transport"	"36/2789"	"62/10001"	5.77435377915074e-07	2.53598258595817e-05	2.35159187554715e-05	"ATPsynbeta/ATPsynG/blw/ATP6/COX1/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/Vha36-1/ATPsyndelta/VhaPPA1-1/VhaM9.7-b/VhaM9.7-c/Vha16-3/Vha100-2/Ucp4A/COX5B/COX5BL/ATPsynGL/Vha16-5/ATPsynF/VhaM9.7-a/ATPsynCF6L/Cyt-c1/ATPsynE/ATPsynC/ATPsynepsilonL/Vha44/Vha14-1/Vha16-4/VhaAC45/Vha16-1/Vha68-2"	36	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0129078522768017
"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"	"24/2789"	"35/10001"	6.39636100457301e-07	2.71997637003986e-05	2.52220751391684e-05	"awd/ras/sesB/ATPsynbeta/ATPsynG/blw/ATP6/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ATPsyndelta/Vha100-2/COX5B/COX5BL/ATPsynGL/ATPsynCF6L/Cyt-c1/ATPsynE/ATPsynC/ATPsynepsilonL/Scox"	24	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00860523485120115
"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	"24/2789"	"35/10001"	6.39636100457301e-07	2.71997637003986e-05	2.52220751391684e-05	"awd/ras/sesB/ATPsynbeta/ATPsynG/blw/ATP6/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ATPsyndelta/Vha100-2/COX5B/COX5BL/ATPsynGL/ATPsynCF6L/Cyt-c1/ATPsynE/ATPsynC/ATPsynepsilonL/Scox"	24	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00860523485120115
"GO:0015985"	"energy coupled proton transport, down electrochemical gradient"	"20/2789"	"27/10001"	8.03308977590151e-07	3.31086884763695e-05	3.07013633540527e-05	"ATPsynbeta/ATPsynG/blw/ATP6/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ATPsyndelta/Vha100-2/COX5B/COX5BL/ATPsynGL/ATPsynCF6L/Cyt-c1/ATPsynE/ATPsynC/ATPsynepsilonL"	20	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00717102904266762
"GO:0015986"	"ATP synthesis coupled proton transport"	"20/2789"	"27/10001"	8.03308977590151e-07	3.31086884763695e-05	3.07013633540527e-05	"ATPsynbeta/ATPsynG/blw/ATP6/sun/ATPsynCF6/ATPsynD/ATPsynO/ATPsynB/ATPsyngamma/ATPsyndelta/Vha100-2/COX5B/COX5BL/ATPsynGL/ATPsynCF6L/Cyt-c1/ATPsynE/ATPsynC/ATPsynepsilonL"	20	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00717102904266762
"GO:0006749"	"glutathione metabolic process"	"31/2789"	"51/10001"	8.79953150386001e-07	3.57180983315772e-05	3.31210436189946e-05	"Eip55E/GstD1/GstD2/GstD3/GstS1/GstE12/Ef1gamma/Ggt-1/GstT3/GstE13/GstE14/GstE1/GstE11/CG4752/Gdap1/GstO3/GstO2/GstZ1/GstD9/Gclm/GstT1/GstT2/CG30022/AIMP3/GstE9/GstE8/GstE7/GstE6/GstE5/GstE3/GstE2"	31	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0111150950161348
"GO:0017004"	"cytochrome complex assembly"	"16/2789"	"20/10001"	1.87510407600363e-06	7.49761764121451e-05	6.95246758738187e-05	"l(3)87Df/ox/Surf1/CG9065/UQCR-14/COX6B/CG11562/CG7382/CG4908/CG17996/CG14483/CG10075/UQCR-14L/CG13018/CG31648/Scox"	16	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0057368232341341
"GO:0051188"	"cofactor biosynthetic process"	"42/2789"	"81/10001"	4.13965573836577e-06	0.000163090260633557	0.000151232005302527	"CIAPIN1/mal/pr/Sam-S/Sptr/CG2846/dare/Pcd/pdgy/l(1)G0334/COQ7/CG15343/fh/CG2543/CG4407/CG2453/CG9940/CG3714/CG12264/CG17904/CG9249/Updo/Ciao1/CG3803/Ppat-Dpck/galla-2/Pbgs/ND-39/CG4858/CG9804/Dpck/IscU/CG8199/CG13623/CG17691/CG13551/CG30493/sgll/Qtzl/CG34423/CG34424/CG17683"	42	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.015059160989602
"GO:0006790"	"sulfur compound metabolic process"	"65/2789"	"143/10001"	4.78801409879396e-06	0.000183912505034726	0.000170540269103535	"Eip55E/GstD1/CIAPIN1/Sam-S/GstD2/GstD3/GstS1/Ahcy/scu/GstE12/pdgy/l(1)G0334/Sucb/Ef1gamma/fh/CG11134/CG9220/Ggt-1/CG7280/GstT3/Cbs/CG12264/CG17904/CG10268/beta3GalTII/GstE13/GstE14/Ciao1/CG8306/GstE1/GstE11/CG4752/Gdap1/GstO3/GstO2/galla-2/CG4858/CG9804/CG12173/IscU/GstZ1/CG8199/GstD9/Hs6st/CG13623/beta4GalT7/CG11334/CG1635/CG17691/Gclm/GstT1/GstT2/CG30022/AIMP3/Qtzl/Adi1/GstE9/GstE8/GstE7/GstE6/GstE5/GstE3/GstE2/Tango13/CG17683"	65	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0233058443886698
"GO:0006352"	"DNA-templated transcription, initiation"	"48/2789"	"97/10001"	4.84964864756619e-06	0.000183912505034726	0.000170540269103535	"e(y)1/skd/Tbp/B52/CycC/RpII15/TfIIFalpha/TfIIFbeta/Taf12/Taf11/Rsf1/TfIIA-S/His4r/Ssb-c31a/Cdk8/TfIIEbeta/Rpt6/CycH/Srp54/Sec13/Mat1/Taf10b/Taf10/x16/Rpt4/Rpt3/Rbp1-like/Rcp/CG15398/Taf12L/Gas41/Taf13/MED8/MED4/CG7339/MED10/MED31/M1BP/mtTFB2/Arc42/MED26/MED21/TfIIA-S-2/nht/MED7/CG32856/Rbp1/SC35"	48	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0172104697024023
"GO:0008380"	"RNA splicing"	"106/2789"	"261/10001"	4.87412760637011e-06	0.000183912505034726	0.000170540269103535	"SmF/fl(2)d/l(1)10Bb/eIF-4a/mago/Rm62/snf/tra/B52/Bx42/Parp/Ref1/Rsf1/Cdc2rk/Hel25E/hoip/spen/Rack1/ubl/Cbp20/qkr58E-1/SmD3/Srp54/Bin1/Dbp80/YT521-B/CG5808/cyp33/x16/CG16865/icln/asf1/CG3198/CG6999/Tango4/CG15747/Rbp1-like/CG11454/CG3436/CG15390/CG3542/CG3605/Dim1/CG3294/CG9548/Caper/CG7818/CG10333/RtcB/CG10466/Ars2/CG17266/U2A/tsu/CG2063/Lsm11/CG11808/CG8079/CG7747/CG9344/Cypl/CG7879/CG2021/CG11586/CG6610/CG13298/CG10418/CG10754/Smn/mTerf3/barc/CG9667/Pnn/CG12320/Archease/CG13625/PQBP1/CG6066/BCAS2/Slu7/CG11360/CG17454/c12.1/CG11985/CG5986/Prp38/CG30343/LSm3/CG31812/CG31922/Spf45/dl/Rbp1/LSm1/LSm7/Prp19/SmD2/SmE/SNRPG/snRNP-U1-C/SmD1/SmB/Acn/sqd/SC35/mbl"	106	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0380064539261384
"GO:0007005"	"mitochondrion organization"	"82/2789"	"192/10001"	6.16457100005572e-06	0.000229373412627073	0.000212695724563326	"l(3)87Df/sesB/Sod1/porin/Ubc6/Sod2/mtSSB/l(3)03670/ox/mRpL12/Cdk4/Tim17b2/CG10340/Pgam5/Tim8/Surf1/CG14806/fh/Tim9a/CG9065/CG9240/CG12379/CG8206/ND-20/UQCR-14/CG7772/ND-18/COX6B/CG11562/Atg4a/Rim2/CG7382/CG12511/Sirup/mtDNA-helicase/CG4908/CG5676/CG17996/CG14757/Tom7/CG12895/EndoG/CG14483/CG11110/CG5569/Adck/CG3776/mRpL17/Gdap1/CG10075/CG7506/Atg18a/CG7394/Tim13/CG14130/Atg12/CG6878/QIL1/Atg3/CG8004/Tom20/CG5059/tomboy20/blp/CG5903/CG14894/Sdhaf3/Atg8b/UQCR-14L/CIA30/CG11077/Fis1/CG13018/CG31008/Slimp/CG31229/Atg8a/CG34132/UQCR-C2/Tango9/CG5010/Tim17b"	82	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0294012190749373
"GO:0000375"	"RNA splicing, via transesterification reactions"	"98/2789"	"240/10001"	8.40624700842266e-06	0.000300271143140858	0.000278438497401789	"SmF/fl(2)d/l(1)10Bb/eIF-4a/mago/Rm62/snf/tra/B52/Bx42/Ref1/Rsf1/Cdc2rk/Hel25E/hoip/spen/Rack1/ubl/Cbp20/qkr58E-1/SmD3/Srp54/Bin1/YT521-B/CG5808/cyp33/x16/CG16865/icln/asf1/CG3198/CG6999/Tango4/CG15747/Rbp1-like/CG11454/CG3436/CG3542/CG3605/Dim1/CG3294/CG9548/Caper/CG7818/CG10333/CG10466/Ars2/CG17266/U2A/tsu/CG2063/Lsm11/CG11808/CG8079/CG7747/CG9344/Cypl/CG7879/CG2021/CG11586/CG6610/CG13298/CG10418/CG10754/Smn/barc/CG9667/Pnn/CG12320/CG13625/PQBP1/CG6066/BCAS2/Slu7/CG11360/CG17454/c12.1/CG11985/CG5986/Prp38/LSm3/CG31922/Spf45/dl/Rbp1/LSm1/LSm7/Prp19/SmD2/SmE/SNRPG/snRNP-U1-C/SmD1/SmB/Acn/sqd/SC35/mbl"	98	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0351380423090714
"GO:0000377"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	"98/2789"	"240/10001"	8.40624700842266e-06	0.000300271143140858	0.000278438497401789	"SmF/fl(2)d/l(1)10Bb/eIF-4a/mago/Rm62/snf/tra/B52/Bx42/Ref1/Rsf1/Cdc2rk/Hel25E/hoip/spen/Rack1/ubl/Cbp20/qkr58E-1/SmD3/Srp54/Bin1/YT521-B/CG5808/cyp33/x16/CG16865/icln/asf1/CG3198/CG6999/Tango4/CG15747/Rbp1-like/CG11454/CG3436/CG3542/CG3605/Dim1/CG3294/CG9548/Caper/CG7818/CG10333/CG10466/Ars2/CG17266/U2A/tsu/CG2063/Lsm11/CG11808/CG8079/CG7747/CG9344/Cypl/CG7879/CG2021/CG11586/CG6610/CG13298/CG10418/CG10754/Smn/barc/CG9667/Pnn/CG12320/CG13625/PQBP1/CG6066/BCAS2/Slu7/CG11360/CG17454/c12.1/CG11985/CG5986/Prp38/LSm3/CG31922/Spf45/dl/Rbp1/LSm1/LSm7/Prp19/SmD2/SmE/SNRPG/snRNP-U1-C/SmD1/SmB/Acn/sqd/SC35/mbl"	98	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0351380423090714
"GO:0000398"	"mRNA splicing, via spliceosome"	"98/2789"	"240/10001"	8.40624700842266e-06	0.000300271143140858	0.000278438497401789	"SmF/fl(2)d/l(1)10Bb/eIF-4a/mago/Rm62/snf/tra/B52/Bx42/Ref1/Rsf1/Cdc2rk/Hel25E/hoip/spen/Rack1/ubl/Cbp20/qkr58E-1/SmD3/Srp54/Bin1/YT521-B/CG5808/cyp33/x16/CG16865/icln/asf1/CG3198/CG6999/Tango4/CG15747/Rbp1-like/CG11454/CG3436/CG3542/CG3605/Dim1/CG3294/CG9548/Caper/CG7818/CG10333/CG10466/Ars2/CG17266/U2A/tsu/CG2063/Lsm11/CG11808/CG8079/CG7747/CG9344/Cypl/CG7879/CG2021/CG11586/CG6610/CG13298/CG10418/CG10754/Smn/barc/CG9667/Pnn/CG12320/CG13625/PQBP1/CG6066/BCAS2/Slu7/CG11360/CG17454/c12.1/CG11985/CG5986/Prp38/LSm3/CG31922/Spf45/dl/Rbp1/LSm1/LSm7/Prp19/SmD2/SmE/SNRPG/snRNP-U1-C/SmD1/SmB/Acn/sqd/SC35/mbl"	98	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0351380423090714
"GO:0009062"	"fatty acid catabolic process"	"24/2789"	"39/10001"	1.13032887306478e-05	0.000398440927755335	0.000369470379561341	"wal/Thiolase/pdgy/Mtpalpha/CG4586/CG10932/CG9577/CG9527/CG4598/CG4594/CG4592/CG17544/CG9319/Etf-QO/CG8778/CG6543/CG11208/CG9149/CG12262/Pex16/CRAT/CG4860/yip2/Egm"	24	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00860523485120115
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"42/2789"	"84/10001"	1.35122435504599e-05	0.00046642951546787	0.000432515532702373	"e(y)1/skd/Tbp/B52/CycC/RpII15/TfIIFalpha/TfIIFbeta/Taf12/Taf11/Rsf1/TfIIA-S/Ssb-c31a/Cdk8/TfIIEbeta/Rpt6/CycH/Srp54/Sec13/Mat1/Taf10b/Taf10/x16/Rpt4/Rpt3/Rbp1-like/Taf12L/Gas41/Taf13/MED8/MED4/MED10/MED31/M1BP/Arc42/MED26/MED21/TfIIA-S-2/nht/MED7/Rbp1/SC35"	42	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.015059160989602
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"23/2789"	"37/10001"	1.35802546496804e-05	0.00046642951546787	0.000432515532702373	"sta/Bka/RpS21/dbe/CG3071/CG2875/CG3527/Sas10/CG6999/CG17652/RpS16/mRpS9/CG8461/mRpS11/CG14543/RpS8/CG32409/CG32706/CG32708/CG40813/CG41562/RpS24/wcd"	23	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00824668339906777
"GO:0072329"	"monocarboxylic acid catabolic process"	"26/2789"	"44/10001"	1.3893021877495e-05	0.000471131716579863	0.000436875837853275	"wal/Spat/Thiolase/pdgy/Mtpalpha/CG4586/CG10932/CG9577/CG9527/CG4598/CG4594/CG4592/CG17544/CG9319/Etf-QO/CG8778/CG6543/CG11208/CG9149/CG12262/Pex16/CRAT/CG4860/Ssadh/yip2/Egm"	26	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00932233775546791
"GO:0032509"	"endosome transport via multivesicular body sorting pathway"	"16/2789"	"22/10001"	1.58149092192926e-05	0.000523063478993642	0.000485031653769079	"AnxB9/Rab5/Rab7/Vps28/Vps25/Vps20/Vta1/Ccz1/CG10103/Vps60/Chmp1/Vps2/CG30423/shrb/Vps36/lsn"	16	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0057368232341341
"GO:0071985"	"multivesicular body sorting pathway"	"16/2789"	"22/10001"	1.58149092192926e-05	0.000523063478993642	0.000485031653769079	"AnxB9/Rab5/Rab7/Vps28/Vps25/Vps20/Vta1/Ccz1/CG10103/Vps60/Chmp1/Vps2/CG30423/shrb/Vps36/lsn"	16	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0057368232341341
"GO:0006575"	"cellular modified amino acid metabolic process"	"37/2789"	"72/10001"	1.98872213014744e-05	0.000649730071544512	0.000602488347515785	"Eip55E/GstD1/GstD2/GstD3/Nmdmc/GstS1/Ahcy/GstE12/Ef1gamma/CG3011/CG2543/Ggt-1/GstT3/CG9547/GstE13/GstE14/GstE1/GstE11/CG4752/Gdap1/GstO3/GstO2/GstZ1/GstD9/Gclm/GstT1/GstT2/CG30022/AIMP3/GstE9/GstE8/GstE7/GstE6/GstE5/GstE3/GstE2/CG34424"	37	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0132664037289351
"GO:0006635"	"fatty acid beta-oxidation"	"20/2789"	"31/10001"	2.26756017691211e-05	0.000731902857102112	0.000678686368739705	"wal/Thiolase/Mtpalpha/CG4586/CG10932/CG9577/CG9527/CG4598/CG4594/CG4592/CG17544/Etf-QO/CG8778/CG6543/CG9149/CG12262/CRAT/CG4860/yip2/Egm"	20	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00717102904266762
"GO:0000460"	"maturation of 5.8S rRNA"	"19/2789"	"29/10001"	2.64414357778931e-05	0.000843292933916377	0.000781977298694584	"sta/RpS21/Ip259/Rbm13/CG6999/Rrp47/CG6724/CG6712/Mpp6/Rrp42/Rrp4/eIF6/CG3817/CG32409/CG32706/CG32708/CG40813/CG41562/Rrp40"	19	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00681247759053424
"GO:0019395"	"fatty acid oxidation"	"22/2789"	"36/10001"	3.07602201534979e-05	0.000969489762249658	0.000898998384671889	"wal/Thiolase/Mtpalpha/CG4586/CG10932/CG9577/CG9527/CG4598/CG4594/CG4592/CG17544/CG9319/Etf-QO/CG8778/CG6543/CG11208/CG9149/CG12262/CRAT/CG4860/yip2/Egm"	22	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00788813194693438
"GO:0008535"	"respiratory chain complex IV assembly"	"11/2789"	"13/10001"	3.38945601046239e-05	0.00102911477410455	0.00095428807563181	"l(3)87Df/Surf1/CG9065/COX6B/CG11562/CG7382/CG17996/CG14483/CG13018/CG31648/Scox"	11	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00394406597346719
"GO:0016226"	"iron-sulfur cluster assembly"	"11/2789"	"13/10001"	3.38945601046239e-05	0.00102911477410455	0.00095428807563181	"CIAPIN1/fh/CG12264/CG17904/Ciao1/galla-2/CG4858/IscU/CG13623/Qtzl/CG17683"	11	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00394406597346719
"GO:0031163"	"metallo-sulfur cluster assembly"	"11/2789"	"13/10001"	3.38945601046239e-05	0.00102911477410455	0.00095428807563181	"CIAPIN1/fh/CG12264/CG17904/Ciao1/galla-2/CG4858/IscU/CG13623/Qtzl/CG17683"	11	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00394406597346719
"GO:0009116"	"nucleoside metabolic process"	"31/2789"	"58/10001"	3.42883239425819e-05	0.00102911477410455	0.00095428807563181	"Aprt/awd/ras/r-l/Ahcy/l(2)k01209/Ady43A/CG12065/CG12177/CG11158/Tgt/CG17224/CG8360/CG8353/Mtap/cN-IIIB/kri/CG3434/CG6767/viaf/AdenoK/CG13474/Ada/Mesh1/CG2246/Prat2/CG33054/CG33056/CG34261/CG6364/CTPsyn"	31	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0111150950161348
"GO:0000470"	"maturation of LSU-rRNA"	"17/2789"	"25/10001"	3.45727247739491e-05	0.00102911477410455	0.00095428807563181	"RpL7/RpL7A/hoip/Ip259/NHP2/RpL35/Rbm13/CG13096/CG4364/CG6724/CG6712/CG8545/eIF6/RpL10Ab/mRpL1/CG3817/Non3"	17	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00609537468626748
"GO:0006979"	"response to oxidative stress"	"53/2789"	"117/10001"	3.93835679009588e-05	0.00115943492754581	0.00107513268069708	"ben/bsk/rl/sesB/Sod1/Sod2/GstS1/Ccs/ND-SGDH/dhd/sun/ATPsynD/mth/Mekk1/p38b/Mt2/fh/ND-20/Ucp4A/CG6762/ND-B17.2/CG3714/Mnn1/Sirup/IP3K1/CG12896/ND-B14/Sod3/GLaz/GstE1/PHGPx/Txl/chrb/CG13473/SdhC/Ho/Sdhaf3/Irc/TFAM/UQCR-14L/CG11077/Trx-2/Jafrac1/scyl/Rpi/Naam/Atox1/NLaz/Egm/puc/Atg1/Thor/SelR"	53	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0190032269630692
"GO:0006123"	"mitochondrial electron transport, cytochrome c to oxygen"	"12/2789"	"15/10001"	4.0735705274544e-05	0.00118620602641851	0.00109995725912956	"COX1/cype/COX5A/COX5B/COX5BL/COX4/levy/COX7AL/COX7A/COX7C/COX6AL/CG44296"	12	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00430261742560057
"GO:0006605"	"protein targeting"	"44/2789"	"93/10001"	4.8804403448829e-05	0.0014058816864453	0.00130366035245316	"boca/Sec61beta/SrpRbeta/Trp1/Srp19/Tim17b2/CG5885/Tim8/l(1)G0320/Spase25/Tim9a/CG9240/CG12379/CG8206/Sec61gamma/Pex12/Atg4a/CG7382/Tom7/CG8860/CG13426/CG11110/Srp9/Pex2/CG7394/Tim13/Pmm2/CG8004/Tom20/Pex14/CG11753/tomboy20/blp/CG14894/Srp14/Spase22-23/CG5447/Spase12/CG31229/CG34132/UQCR-C2/Membrin/Vti1a/Tim17b"	44	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0157762638938688
"GO:0051186"	"cofactor metabolic process"	"65/2789"	"152/10001"	5.22567818312246e-05	0.0014893182821899	0.00138103029251613	"Gapdh1/Gapdh2/Gdh/CIAPIN1/mal/pr/Scsalpha/Sam-S/Nmdmc/Sptr/Ahcy/Pglym78/CG2846/dare/scu/Gpo-1/Taldo/Pcd/pdgy/l(1)G0334/Sucb/COQ7/CG3011/CG15343/fh/CG17333/CG2543/CG4407/CG2453/CG9940/CG3714/CG12264/CG17904/CG10268/CG9249/Updo/Ciao1/Dg/CG8306/CG3803/Ppat-Dpck/galla-2/Pbgs/ND-39/CG4858/CG9804/Dpck/IscU/CG8199/Ho/CG13623/CG1635/CG17691/CG13551/Rpi/CG30493/CG30499/sgll/Qtzl/CG34423/CG34424/Pgk/CG17683/Mdh1/PyK"	65	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0233058443886698
"GO:0034440"	"lipid oxidation"	"22/2789"	"37/10001"	5.59575028924305e-05	0.00157800158156654	0.00146326544959708	"wal/Thiolase/Mtpalpha/CG4586/CG10932/CG9577/CG9527/CG4598/CG4594/CG4592/CG17544/CG9319/Etf-QO/CG8778/CG6543/CG11208/CG9149/CG12262/CRAT/CG4860/yip2/Egm"	22	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00788813194693438
"GO:0008033"	"tRNA processing"	"33/2789"	"65/10001"	7.54497735021964e-05	0.00210552024179567	0.00195242834939894	"scu/CG4045/l(1)G0020/Mt2/Tgt/CG9596/CG6388/RtcB/CG10463/CG9422/CG8078/CG6550/rswl/CG9752/CG17807/CG8038/CG3434/CG14057/CG12975/CG18048/CG9386/CG5292/CG4159/CG7009/Archease/CG18528/CG14544/CG1750/CG31381/CG30343/CG31812/CG32281/Urm1"	33	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0118321979204016
"GO:0016071"	"mRNA metabolic process"	"133/2789"	"360/10001"	8.89011520741265e-05	0.00245532150934623	0.00227679564725923	"SmF/fl(2)d/l(1)10Bb/eIF-4a/mago/Rm62/snf/tra/B52/RpII15/Bx42/piwi/Ref1/Rsf1/Tis11/Cdc2rk/Hel25E/hoip/Clp/spen/Rack1/ubl/Cbp20/qkr58E-1/SmD3/Srp54/Bin1/YT521-B/CG5808/CstF-64/cyp33/x16/spt4/CG16865/icln/asf1/CG3198/CG6999/Tango4/CG15747/Rbp1-like/CG9125/Ssu72/CG11454/CG3436/CG3542/CG3605/Dim1/CG3294/CG9548/Caper/CG7818/Rcd-1r/Ski6/CG10333/CG10466/Ars2/CG17266/U2A/tsu/CG2063/Lsm11/RpLP0-like/Lsm10/CG11808/CG8079/Rrp42/CG7747/CG9344/Rrp4/DCP1/Not11/thoc7/Cypl/CG7879/CG13928/CG2021/CG11586/CG6610/CG13298/CG8038/CG3689/PCID2/CG10418/CG10754/IntS9/Smn/CG9705/barc/Fip1/CG2091/CG9667/Pnn/Rrp46/CG12320/CG4159/RpI12/CG13625/PQBP1/CG6066/BCAS2/Slu7/IntS11/CG11360/CG17454/c12.1/Spt5/CG11985/CG5986/Prp38/LSm3/CG31922/Spf45/AGO3/Nop60B/elav/dl/Rrp40/Rbp1/LSm1/LSm7/Prp19/SmD2/SmE/SNRPG/snRNP-U1-C/SmD1/SmB/AGO1/Acn/sqd/SC35/mbl"	133	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0476873431337397
"GO:0001510"	"RNA methylation"	"21/2789"	"36/10001"	0.000121472258626569	0.0033206549067406	0.00307921085240283	"fl(2)d/CG4045/Mt2/CG3527/wuho/CG9596/CG7818/CG6388/CG8545/CG7544/CG17807/CG12975/CG11109/CG18048/CG10903/CG9386/mtTFB2/CG11447/CG7009/CG14544/CG32281"	21	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.007529580494801
"GO:0006400"	"tRNA modification"	"23/2789"	"41/10001"	0.000132700029339882	0.00359094321819742	0.00332984656291464	"CG4045/l(1)G0020/Mt2/Tgt/CG9596/CG6388/CG8078/CG6550/CG9752/CG17807/CG3434/CG12975/CG18048/CG9386/CG5292/CG4159/CG7009/CG18528/CG14544/CG1750/CG31381/CG32281/Urm1"	23	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.00824668339906777
"GO:0042327"	"positive regulation of phosphorylation"	"57/2789"	"133/10001"	0.000137250085282405	0.00367692978471564	0.00340958106596291	"ben/RpLP1/mago/Ras85D/rl/Egfr/Pp1-87B/CycC/drk/14-3-3zeta/Dsor1/hep/Rac1/babo/Cdc37/Rho1/bnl/betaggt-I/14-3-3epsilon/CycH/gbb/Mekk1/Crk/p38b/Mat1/myo/raptor/CG3198/slpr/CDK2AP1/Pvf1/daw/Fnta/Caper/Mnn1/Pvr/grnd/Nf-YB/Gadd45/sigmar/CG10754/CG14184/Fip1/Cks85A/M1BP/Tctp/mav/CG17514/CG17698/ave/Krn/Alg-2/Atg13/Prp19/Src64B/koko/smt3"	57	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0204374327716027
"GO:0006457"	"protein folding"	"51/2789"	"116/10001"	0.000140446071690257	0.00372529728770494	0.00345443177893702	"Hsp23/Hsp26/Hsp27/Hsp67Ba/shu/boca/Csp/Cyp1/14-3-3zeta/Calr/Fkbp14/Cct5/Pfdn2/Cdc37/FK506-bp2/Cctgamma/Torsin/cyp33/HIP-R/CG9072/CG12379/CG8206/CG14207/CG5001/Pfdn1/EMC3/CG5525/CG17266/CG7747/CG15676/CG2852/Cypl/Pfdn4/CG11267/CG7768/CG11577/Pfdn6/CG11137/CG14715/CG17556/Bdbt/Pfdn5/CG11781/CG11790/CG1890/CG31251/TBCC/UK114/l(2)35Cc/HIP-R/mgr"	51	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.0182861240588024
"GO:0001934"	"positive regulation of protein phosphorylation"	"55/2789"	"128/10001"	0.000164364539767544	0.00431698629448285	0.00400309921415277	"ben/RpLP1/mago/Ras85D/rl/Pp1-87B/CycC/drk/14-3-3zeta/Dsor1/hep/Rac1/babo/Cdc37/Rho1/bnl/betaggt-I/14-3-3epsilon/CycH/gbb/Mekk1/Crk/p38b/Mat1/myo/raptor/CG3198/slpr/CDK2AP1/Pvf1/daw/Fnta/Caper/Mnn1/Pvr/grnd/Nf-YB/Gadd45/sigmar/CG10754/CG14184/Fip1/Cks85A/M1BP/Tctp/mav/CG17698/ave/Krn/Alg-2/Atg13/Prp19/Src64B/koko/smt3"	55	"BP"	"tdt.dn.go"	"dn"	"tdt"	0.019720329867336
