"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"ontology"	"label"	"sel"	"experiment"	"frac"
"GO:0030695"	"GTPase regulator activity"	"40/2205"	"90/10798"	2.0981495567485e-07	6.21451916332176e-06	4.659048890424e-06	"RhoGAP5A/l(2)gl/CG7324/Gdi/ics/CG10068/TBC1D5/loco/CenB1A/Nup358/CG5521/pins/RhoGAP100F/Rep/RhoGAP54D/Orc6/Git/vap/CG4041/GAPcenA/PlexA/RhoGAP1A/conu/CG34408/tum/RhoGAP18B/CG42684/norpA/RapGAP1/Iml1/Tomosyn/RhoGAP15B/RhoGAPp190/RhoGAP16F/RhoGDI/RasGAP1/GAPsec/pbl/CG32506/RhoGAP19D"	40	"MF"	"tod.dn.go"	"dn"	"tod"	0.018140589569161
"GO:0042802"	"identical protein binding"	"58/2205"	"152/10798"	3.17287564425514e-07	8.97058477603044e-06	6.72528186796664e-06	"inc/usp/Ten-m/corto/vri/rau/ihog/Fas3/drl/dsx/Taf12/Ace/Cp190/Pak3/Sep2/mod(mdg4)/REPTOR/E(spl)m8-HLH/ncd/ttk/lolal/shg/Xbp1/Lac/otk/Orc6/wun/pnut/cos/ci/Gdh/REPTOR-BP/CREG/Atf6/slpr/14-3-3zeta/mim/CtBP/CadN/GlyP/Trl/CG17486/bun/psq/Caf1-55/rdx/Meltrin/CG42259/Ten-a/otk2/Mfe2/Pmp70/CrebA/CG8745/mirr/Pdp1/Sep1/robo2"	58	"MF"	"tod.dn.go"	"dn"	"tod"	0.0263038548752834
"GO:0000982"	"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"35/2205"	"76/10798"	4.1896488327673e-07	1.1330267712962e-05	8.49434523073645e-06	"usp/ush/vri/esg/CG1965/dsx/sim/foxo/Rbf2/Ssdp/E2f1/E(spl)m7-HLH/E(spl)m8-HLH/ttk/tsh/EcR/chn/Mef2/dpn/ci/Rel/pnt/Eip74EF/Stat92E/h/en/srp/kay/SREBP/bs/tgo/Mrtf/Bap60/ftz-f1/Pdp1"	35	"MF"	"tod.dn.go"	"dn"	"tod"	0.0158730158730159
"GO:0044212"	"transcription regulatory region DNA binding"	"69/2205"	"193/10798"	4.62525571216057e-07	1.19871210540161e-05	8.98679070389093e-06	"usp/ph-p/ph-d/Rpt4/Hr78/Pc/CG13775/msl-1/CG1965/dsx/Pbp95/JHDM2/TAF1B/jumu/sim/FK506-bp1/Rbf2/Abd-B/Brf/Ssdp/E2f1/wge/jigr1/E(spl)mgamma-HLH/ttk/EcR/ct/Xbp1/Psc/shn/Mef2/dpn/ci/Rel/pnt/exd/zfh1/nonA/h/en/CHES-1-like/srp/hth/Tbp/bin/crc/brk/Dref/Hers/pan/htk/zld/nsl1/cic/bs/Hr4/Cdc5/Glut4EF/Chd64/sd/e(y)1/cyc/ftz-f1/CrebA/Rbfox1/MTF-1/Pdp1/CTCF/Mad"	69	"MF"	"tod.dn.go"	"dn"	"tod"	0.0312925170068027
"GO:0000975"	"regulatory region DNA binding"	"69/2205"	"194/10798"	5.7686929022527e-07	1.38004884046199e-05	1.03462791728662e-05	"usp/ph-p/ph-d/Rpt4/Hr78/Pc/CG13775/msl-1/CG1965/dsx/Pbp95/JHDM2/TAF1B/jumu/sim/FK506-bp1/Rbf2/Abd-B/Brf/Ssdp/E2f1/wge/jigr1/E(spl)mgamma-HLH/ttk/EcR/ct/Xbp1/Psc/shn/Mef2/dpn/ci/Rel/pnt/exd/zfh1/nonA/h/en/CHES-1-like/srp/hth/Tbp/bin/crc/brk/Dref/Hers/pan/htk/zld/nsl1/cic/bs/Hr4/Cdc5/Glut4EF/Chd64/sd/e(y)1/cyc/ftz-f1/CrebA/Rbfox1/MTF-1/Pdp1/CTCF/Mad"	69	"MF"	"tod.dn.go"	"dn"	"tod"	0.0312925170068027
"GO:0001067"	"regulatory region nucleic acid binding"	"69/2205"	"194/10798"	5.7686929022527e-07	1.38004884046199e-05	1.03462791728662e-05	"usp/ph-p/ph-d/Rpt4/Hr78/Pc/CG13775/msl-1/CG1965/dsx/Pbp95/JHDM2/TAF1B/jumu/sim/FK506-bp1/Rbf2/Abd-B/Brf/Ssdp/E2f1/wge/jigr1/E(spl)mgamma-HLH/ttk/EcR/ct/Xbp1/Psc/shn/Mef2/dpn/ci/Rel/pnt/exd/zfh1/nonA/h/en/CHES-1-like/srp/hth/Tbp/bin/crc/brk/Dref/Hers/pan/htk/zld/nsl1/cic/bs/Hr4/Cdc5/Glut4EF/Chd64/sd/e(y)1/cyc/ftz-f1/CrebA/Rbfox1/MTF-1/Pdp1/CTCF/Mad"	69	"MF"	"tod.dn.go"	"dn"	"tod"	0.0312925170068027
"GO:0004702"	"signal transducer, downstream of receptor, with serine/threonine kinase activity"	"22/2205"	"39/10798"	8.10011190958701e-07	1.86602578065301e-05	1.39896669627565e-05	"Raf/tkv/p38b/Mkk4/put/Pak3/Mekk1/Ask1/Nek2/Dsor1/babo/mbt/slpr/rl/lic/Pak/msn/wit/hep/Tao/wnd/Tak1"	22	"MF"	"tod.dn.go"	"dn"	"tod"	0.00997732426303855
"GO:0060589"	"nucleoside-triphosphatase regulator activity"	"42/2205"	"101/10798"	9.59660081847762e-07	2.1318163246761e-05	1.59823088819007e-05	"RhoGAP5A/l(2)gl/CG7324/Gdi/ics/CG10068/TBC1D5/loco/CenB1A/Nup358/CG5521/pins/RhoGAP100F/Rep/RhoGAP54D/Orc6/Git/vap/CG4041/GAPcenA/PlexA/RhoGAP1A/conu/CG34408/tum/RhoGAP18B/CG42684/norpA/CG13551/RapGAP1/Iml1/Vta1/Tomosyn/RhoGAP15B/RhoGAPp190/RhoGAP16F/RhoGDI/RasGAP1/GAPsec/pbl/CG32506/RhoGAP19D"	42	"MF"	"tod.dn.go"	"dn"	"tod"	0.019047619047619
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"74/2205"	"218/10798"	1.77432235754473e-06	3.8056155392856e-05	2.85308458944579e-05	"usp/ush/Hr78/croc/vri/esg/tj/CG1965/bcd/dsx/Pbp95/Taf12/sim/foxo/Rbf2/abd-A/Ssdp/E2f1/E(spl)m7-HLH/E(spl)m8-HLH/woc/ttk/tsh/EcR/edl/chn/Dp/shn/Taf5/Mef2/dpn/ci/Rel/pnt/exd/zfh1/Eip74EF/Stat92E/h/en/CHES-1-like/srp/hth/kay/ovo/Tbp/bin/Dref/pan/SREBP/l(2)gd1/cic/Myc/bs/tgo/Hr4/l(3)neo38/Cdc5/sima/Mrtf/Bap60/sd/e(y)1/ftz-f1/Eip75B/ara/caup/mirr/FoxK/Pdp1/bowl/sob/Mad/aop"	74	"MF"	"tod.dn.go"	"dn"	"tod"	0.0335600907029478
"GO:1990837"	"sequence-specific double-stranded DNA binding"	"57/2205"	"156/10798"	2.0569339604136e-06	4.23350760327969e-05	3.17387691361128e-05	"CDC45L/usp/Hr78/CG13775/Su(var)205/CG1965/dsx/Pbp95/JHDM2/TAF1B/jumu/Mcm5/sim/Orc2/Abd-B/Brf/Ssdp/wge/ttk/EcR/Dp1/ct/Xbp1/HmgD/Mef2/Orc6/ci/Rel/zfh1/nonA/h/en/CHES-1-like/srp/Tbp/bin/crc/brk/Dref/Hers/pan/zld/Xrp1/cic/bs/bab2/bab1/Hr4/Glut4EF/sd/cyc/ftz-f1/CrebA/MTF-1/Pdp1/CTCF/Mad"	57	"MF"	"tod.dn.go"	"dn"	"tod"	0.0258503401360544
"GO:0043565"	"sequence-specific DNA binding"	"108/2205"	"351/10798"	2.10994751931946e-06	4.23350760327969e-05	3.17387691361128e-05	"CDC45L/Atf3/usp/Mnt/Eip78C/Hr78/croc/MTA1-like/CG13775/Su(var)205/EndoGI/crp/CG1965/bcd/dsx/Pbp95/Ibf1/JHDM2/TAF1B/jumu/Mcm5/sim/Orc2/foxo/Abd-B/abd-A/Brf/Ssdp/E2f1/wge/E(spl)mdelta-HLH/E(spl)mgamma-HLH/E(spl)m3-HLH/E(spl)m7-HLH/E(spl)m8-HLH/E(spl)mbeta-HLH/ttk/mod/EcR/edl/Dp1/Nf-YC/ct/Xbp1/HmgD/chn/Dp/shn/luna/Mef2/Orc6/dpn/ci/Rel/pnt/Pur-alpha/exd/zfh1/Med/Eip74EF/nonA/h/en/CHES-1-like/srp/kay/ovo/Tbp/bin/crc/Trl/brk/Dref/Hers/pan/zld/Xrp1/cic/Myc/psq/Mitf/rad50/Sox14/bs/bab2/bab1/tgo/Hr4/Cdc5/CrebB/mamo/Glut4EF/sd/cyc/ftz-f1/Eip75B/CrebA/ara/caup/mirr/Lmx1a/FoxK/MTF-1/phol/Pdp1/CTCF/Mad/aop"	108	"MF"	"tod.dn.go"	"dn"	"tod"	0.0489795918367347
"GO:0003690"	"double-stranded DNA binding"	"64/2205"	"182/10798"	2.28990093117635e-06	4.45099493497404e-05	3.33692800168133e-05	"CDC45L/usp/Hr78/CG13775/Su(var)205/CG1965/dsx/Pbp95/JHDM2/TAF1B/jumu/Mcm5/sim/Orc2/Mau2/Abd-B/Brf/Ssdp/wge/ttk/EcR/Dp1/ct/Xbp1/HmgD/Mef2/Orc6/Mlh1/Thd1/ci/Rel/mtDNA-helicase/zfh1/nonA/spel1/h/en/CHES-1-like/srp/Tbp/bin/crc/brk/Dref/Hers/pan/egg/zld/Xrp1/cic/rad50/bs/bab2/bab1/Hr4/Glut4EF/sd/cyc/ftz-f1/CrebA/MTF-1/Pdp1/CTCF/Mad"	64	"MF"	"tod.dn.go"	"dn"	"tod"	0.0290249433106576
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"17/2205"	"28/10798"	3.70728947375565e-06	6.98767894750308e-05	5.23868975079348e-05	"Zir/CG10188/RtGEF/GEFmeso/RhoGEF2/CG15611/Pura/mbc/RhoGAP1A/Exn/CG42674/trio/CG43658/spg/Cdep/pbl/RhoGEF4"	17	"MF"	"tod.dn.go"	"dn"	"tod"	0.00770975056689342
"GO:0140097"	"catalytic activity, acting on DNA"	"42/2205"	"106/10798"	4.30727084828373e-06	7.87977196362493e-05	5.90749531204239e-05	"CDC45L/CG11403/mei-9/Top3beta/DNApol-eta/Snm1/Drep4/tos/Mcm2/Mcm5/rec/DNaseII/CG3308/RpS3/DNApol-alpha73/Sid/CG3358/Dcr-2/Mcm6/hdm/Trf4-1/CG2990/phr/dpa/Thd1/mtDNA-helicase/armi/RecQ5/DNApol-alpha180/DNApol-alpha60/Psf2/Mi-2/DNA-ligI/rad50/Tet/DNApol-delta/DNApol-epsilon255/Mcm7/DNApol-alpha50/RecQ4/CG3238/Rrp1"	42	"MF"	"tod.dn.go"	"dn"	"tod"	0.019047619047619
"GO:0031267"	"small GTPase binding"	"57/2205"	"160/10798"	5.11353388620263e-06	9.08748022062297e-05	6.81291883184291e-05	"CG11448/DAAM/Zir/l(2)gl/CG7324/CG7369/rau/emb/BicD/CG10188/RtGEF/dia/TBC1D5/Pak3/Nup358/CG31064/rod/GEFmeso/Crag/Magi/Vps35/CG4853/RhoGEF2/CG15611/CG5522/Pura/mbc/mbt/CG4041/GAPcenA/CG9098/RhoGAP1A/spri/cno/RhoGAP18B/cdm/Exn/CG42674/trio/CG43658/spg/Cdep/ebo/Sec3/Trs31/Pak/CG1657/Sec16/Tomosyn/Gmap/Rok/GAPsec/msk/pbl/RhoGEF4/Trn/CG32506"	57	"MF"	"tod.dn.go"	"dn"	"tod"	0.0258503401360544
"GO:0005198"	"structural molecule activity"	"137/2205"	"477/10798"	6.19705663895412e-06	0.000107071367484152	8.0271815527973e-05	"RpL10/RpL22/RpL36/Mur2B/sta/mRpL14/Vinc/tko/RpL35/RpL7A/RpLP1/RpLP0/RpL13A/Atg17/mRpL44/RpL35A/Col4a1/vkg/Lam/CG5149/RpL36A/RpL7/RpS27A/Nup107/RpL9/beta'COP/RpL24/gammaTub37C/RtGEF/Sas-4/RpL34b/RpL3/Arp1/Mur89F/RpS20/RpS30/RpS3/RpS27/RpL27/RpL34a/RpL4/Ppn/RpL32/gammaCOP/RpL6/RpL21/RpS18/cora/RpL11/POSH/RpL17/RpS14a/RpS14a/RpS28b/RpL29/RpL18A/RpLP2/RpS15/Flo1/RpS23/Prosap/CG8771/Cpr49Ac/RpS11/RpS15Ab/RpLP0-like/RpS3A/RpS7/Nup154/Tm1/alpha-Cat/Git/RpS2/Nup153/Dg/dec-1/Act5C/RpS8/dlg1/Dyb/RpL41/RpL14/RpL13/Tina-1/RpS13/RpL15/RpL5/RpL38/CG34347/RpS25/RpL30/beta-Spec/Dys/gammaTub23C/RpS6/RpS24/RpS26/RpS29/RpL8/RpL37A/d/Arp3/RpS16/RpL23/RpL12/RpL39/betaTub60D/Flo2/ens/Strn-Mlck/RpL23A/alphaCOP/RpL28/CG14964/m/hep/RpS15Aa/RpL37a/mRpL3/Chc/RpS19a/mRpL22/RpS5a/betaCOP/Nup205/RpL26/RpS12/RpS4/mRpL20/RpL10Ab/rols/RpS9/RpS17/rhea/RpL18/RpL40/RpS21"	137	"MF"	"tod.dn.go"	"dn"	"tod"	0.0621315192743764
"GO:0017016"	"Ras GTPase binding"	"56/2205"	"158/10798"	7.36417691320739e-06	0.00012379778486527	9.28116748947617e-05	"DAAM/Zir/l(2)gl/CG7324/CG7369/rau/emb/BicD/CG10188/RtGEF/dia/TBC1D5/Pak3/Nup358/CG31064/rod/GEFmeso/Crag/Magi/Vps35/CG4853/RhoGEF2/CG15611/CG5522/Pura/mbc/mbt/CG4041/GAPcenA/CG9098/RhoGAP1A/spri/cno/RhoGAP18B/cdm/Exn/CG42674/trio/CG43658/spg/Cdep/ebo/Sec3/Trs31/Pak/CG1657/Sec16/Tomosyn/Gmap/Rok/GAPsec/msk/pbl/RhoGEF4/Trn/CG32506"	56	"MF"	"tod.dn.go"	"dn"	"tod"	0.0253968253968254
"GO:0005096"	"GTPase activator activity"	"35/2205"	"85/10798"	9.82688507234843e-06	0.000160850592500019	0.000120590307120508	"RhoGAP5A/l(2)gl/CG7324/CG10068/TBC1D5/loco/CenB1A/Nup358/CG5521/RhoGAP100F/RhoGAP54D/Orc6/Git/vap/CG4041/GAPcenA/PlexA/RhoGAP1A/conu/CG34408/tum/RhoGAP18B/CG42684/norpA/RapGAP1/Iml1/Tomosyn/RhoGAP15B/RhoGAPp190/RhoGAP16F/RasGAP1/GAPsec/pbl/CG32506/RhoGAP19D"	35	"MF"	"tod.dn.go"	"dn"	"tod"	0.0158730158730159
"GO:0000989"	"transcription factor activity, transcription factor binding"	"54/2205"	"154/10798"	1.51717012009413e-05	0.000241969183256038	0.000181405226235276	"trr/srl/tai/CG9246/Pbp95/mtTFB2/TAF1B/Taf12/Bin1/Brf/Arc42/MED25/TfIIA-S/gro/DMAP1/edl/CG32732/CG10555/Bx42/MED16/mam/Sin3A/shn/CG13204/ix/Hcf/arm/exd/emc/CtBP/Tbp/crc/MED21/nej/Coop/MED23/hng3/Ada2a/Smr/Cdc5/Bgb/Mrtf/HDAC1/e(y)2/Bap60/jub/Sap30/CG4872/Ada3/MED11/Cdk8/Gug/MED24/Mad"	54	"MF"	"tod.dn.go"	"dn"	"tod"	0.0244897959183673
"GO:0051020"	"GTPase binding"	"60/2205"	"177/10798"	1.72412329977094e-05	0.000262718868636717	0.000196961345077113	"CG11448/DAAM/eIF2B-epsilon/Zir/l(2)gl/CG7324/CG7369/rau/emb/BicD/CG10188/RtGEF/dia/Tctp/TBC1D5/Pak3/Nup358/CG31064/rod/GEFmeso/Crag/Magi/Vps35/CG4853/RhoGEF2/CG15611/CG5522/Pura/mbc/mbt/CG4041/GAPcenA/CG9098/RhoGAP1A/Epac/spri/cno/RhoGAP18B/cdm/Exn/CG42674/trio/CG43658/spg/Cdep/ebo/Sec3/Trs31/Pak/CG1657/Sec16/Tomosyn/Gmap/Rok/GAPsec/msk/pbl/RhoGEF4/Trn/CG32506"	60	"MF"	"tod.dn.go"	"dn"	"tod"	0.0272108843537415
"GO:0050839"	"cell adhesion molecule binding"	"20/2205"	"39/10798"	1.77398592970131e-05	0.000262718868636717	0.000196961345077113	"Tig/ck/Fas3/mys/shg/scb/otk/arm/alpha-Cat/stan/CadN/cno/mfas/p120ctn/kug/pyd/mew/if/rols/rhea"	20	"MF"	"tod.dn.go"	"dn"	"tod"	0.0090702947845805
"GO:0051015"	"actin filament binding"	"20/2205"	"39/10798"	1.77398592970131e-05	0.000262718868636717	0.000196961345077113	"Actn/Vinc/Gel/pod1/sn/Tm1/alpha-Cat/Mhcl/Shroom/flr/d/Strn-Mlck/CG14964/bif/Fim/dome/Abp1/rhea/fliI/cpb"	20	"MF"	"tod.dn.go"	"dn"	"tod"	0.0090702947845805
"GO:0003995"	"acyl-CoA dehydrogenase activity"	"10/2205"	"13/10798"	1.92315626830584e-05	0.000278186790438658	0.000208557705473558	"CG9547/CG4860/Arc42/CG7461/CG4586/Acox57D-p/CG9527/CG3902/CG6638/CG12262"	10	"MF"	"tod.dn.go"	"dn"	"tod"	0.00453514739229025
"GO:0004386"	"helicase activity"	"36/2205"	"93/10798"	3.70340906739395e-05	0.000523527372708872	0.000392490482501321	"CDC45L/CG11403/Rm62/Hel25E/eIF-4a/CG9253/Mcm2/Mcm5/spn-E/rec/CG9143/Dcr-2/Mcm6/Rs1/dpa/tst/l(1)G0007/mtDNA-helicase/armi/RecQ5/Dbp80/Dbp21E2/pea/Psf2/Mi-2/rad50/l(3)72Ab/pit/CG6227/CG8611/CG5589/CG3335/Mcm7/RecQ4/Hlc/CG3238"	36	"MF"	"tod.dn.go"	"dn"	"tod"	0.0163265306122449
"GO:0017147"	"Wnt-protein binding"	"11/2205"	"16/10798"	3.94330722938503e-05	0.000545052688150553	0.000408628094179548	"smo/drl/fj/Swim/arr/otk/otk2/fz2/dlp/fz/wls"	11	"MF"	"tod.dn.go"	"dn"	"tod"	0.00498866213151927
"GO:0003730"	"mRNA 3'-UTR binding"	"15/2205"	"27/10798"	6.02591343581326e-05	0.00080468788914423	0.000603277601778463	"Hrb27C/bcd/pum/Dp1/stau/Cpsf160/Tis11/Sbp2/Unr/sqd/Sxl/how/pAbp/CG9705/Rbfox1"	15	"MF"	"tod.dn.go"	"dn"	"tod"	0.00680272108843537
"GO:0003712"	"transcription cofactor activity"	"46/2205"	"131/10798"	6.08043903372649e-05	0.00080468788914423	0.000603277601778463	"trr/srl/tai/CG9246/mtTFB2/Bin1/Arc42/MED25/TfIIA-S/gro/DMAP1/CG32732/CG10555/Bx42/MED16/mam/Sin3A/shn/CG13204/ix/Hcf/arm/exd/CtBP/crc/MED21/nej/Coop/MED23/hng3/Ada2a/Smr/Bgb/Mrtf/HDAC1/e(y)2/Bap60/jub/Sap30/CG4872/Ada3/MED11/Cdk8/Gug/MED24/Mad"	46	"MF"	"tod.dn.go"	"dn"	"tod"	0.0208616780045351
"GO:0004713"	"protein tyrosine kinase activity"	"16/2205"	"30/10798"	6.65443855018403e-05	0.00086230432879468	0.00064647286792358	"Btk29A/Pvr/Sdr/htl/Egfr/Shark/drk/Nrk/otk/Ddr/Eph/Csk/Src64B/Ack-like/Src42A/Abl"	16	"MF"	"tod.dn.go"	"dn"	"tod"	0.0072562358276644
"GO:0004527"	"exonuclease activity"	"18/2205"	"36/10798"	7.19228555319729e-05	0.000894720322817742	0.000670775263171873	"Snm1/Rga/Rat1/mre11/tos/CG16790/Dis3/Not3/hdm/PAN2/DNApol-alpha180/rad50/egl/DNApol-delta/DNApol-epsilon255/CG11486/CG9125/Rrp1"	18	"MF"	"tod.dn.go"	"dn"	"tod"	0.00816326530612245
"GO:0004812"	"aminoacyl-tRNA ligase activity"	"18/2205"	"36/10798"	7.19228555319729e-05	0.000894720322817742	0.000670775263171873	"IleRS/ThrRS/GluProRS/beta-PheRS/GlnRS/alpha-PheRS/LysRS/ValRS/AspRS/AlaRS/AsnRS/LeuRS-m/ArgRS/HisRS/TyrRS/IleRS-m/GlyRS/SerRS"	18	"MF"	"tod.dn.go"	"dn"	"tod"	0.00816326530612245
"GO:0019199"	"transmembrane receptor protein kinase activity"	"11/2205"	"17/10798"	9.10646530010574e-05	0.00110622305855097	0.000829339676659466	"tkv/Pvr/put/Sdr/htl/Egfr/Nrk/otk/babo/Eph/wit"	11	"MF"	"tod.dn.go"	"dn"	"tod"	0.00498866213151927
"GO:0003713"	"transcription coactivator activity"	"26/2205"	"62/10798"	9.24816704897914e-05	0.00110622305855097	0.000829339676659466	"trr/srl/tai/TfIIA-S/CG32732/CG10555/MED16/mam/shn/CG13204/Hcf/arm/exd/CtBP/crc/MED21/nej/hng3/Ada2a/Bgb/Mrtf/e(y)2/Bap60/Ada3/MED11/Mad"	26	"MF"	"tod.dn.go"	"dn"	"tod"	0.0117913832199546
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"14/2205"	"25/10798"	9.48567848881975e-05	0.00111322490944262	0.000834588991171232	"ush/vri/esg/CG1965/dsx/Rbf2/E(spl)m7-HLH/E(spl)m8-HLH/ttk/tsh/chn/dpn/h/en"	14	"MF"	"tod.dn.go"	"dn"	"tod"	0.00634920634920635
"GO:0001227"	"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"15/2205"	"28/10798"	0.000105365552087544	0.0012136550629343	0.000909881863056181	"ush/vri/esg/CG1965/dsx/Rbf2/E(spl)m7-HLH/E(spl)m8-HLH/ttk/tsh/chn/dpn/h/en/cic"	15	"MF"	"tod.dn.go"	"dn"	"tod"	0.00680272108843537
"GO:0000988"	"transcription factor activity, protein binding"	"55/2205"	"168/10798"	0.000111029671987584	0.00125564465411414	0.000941361620870811	"trr/Spt6/srl/tai/CG9246/Pbp95/mtTFB2/TAF1B/Taf12/Bin1/Brf/Arc42/MED25/TfIIA-S/gro/DMAP1/edl/CG32732/CG10555/Bx42/MED16/mam/Sin3A/shn/CG13204/ix/Hcf/arm/exd/emc/CtBP/Tbp/crc/MED21/nej/Coop/MED23/hng3/Ada2a/Smr/Cdc5/Bgb/Mrtf/HDAC1/e(y)2/Bap60/jub/Sap30/CG4872/Ada3/MED11/Cdk8/Gug/MED24/Mad"	55	"MF"	"tod.dn.go"	"dn"	"tod"	0.0249433106575964
"GO:0005509"	"calcium ion binding"	"63/2205"	"200/10798"	0.000130083129589178	0.00144485190365123	0.00108321102270688	"Actn/Edem1/N/Mlc-c/sqh/Plc21C/CG7324/Itp-r83A/Reps/Swip-1/Calr/Tctp/Cad87A/Dl/Naam/CG17272/CG17271/CG6454/tok/LpR2/SPARC/aralar1/CBP/LPCAT/Cubn/shg/Fkbp14/Gpo-1/shot/Ndg/LRP1/CanB2/pwn/CG31999/Cals/AnxB9/Dg/stan/CadN/Dref/CG17698/CG17493/Alg-2/alpha-Spec/alpha-Man-Ia/crb/Cad86C/kug/norpA/sli/Nrg/rdgC/stet/slow/rho-4/Clic/yl/CalpC/AnxB11/Fim/Frq2/CG32373/fliI"	63	"MF"	"tod.dn.go"	"dn"	"tod"	0.0285714285714286
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"25/2205"	"60/10798"	0.00014205082726851	0.001530041906497	0.00114707829510606	"Zir/CG7369/CG10188/RtGEF/GEFmeso/Crag/CG4853/RhoGEF2/CG15611/CG5522/Pura/mbc/CG9098/RhoGAP1A/spri/Exn/CG42674/trio/CG43658/spg/Cdep/Trs31/CG1657/pbl/RhoGEF4"	25	"MF"	"tod.dn.go"	"dn"	"tod"	0.0113378684807256
"GO:0004518"	"nuclease activity"	"37/2205"	"102/10798"	0.000145031298666751	0.001530041906497	0.00114707829510606	"mei-9/CG13690/Snm1/Rga/mRpL44/Rat1/mre11/Drep4/tos/CG16790/CG3303/DNaseII/CG3308/Dis3/Sid/Not3/CG9422/CG3358/Dcr-2/hdm/CG2990/PAN2/drosha/AGO2/DNApol-alpha180/zuc/RNASEK/rad50/egl/DNApol-delta/DNApol-epsilon255/CG11486/CG2145/CG9125/scu/CG8038/Rrp1"	37	"MF"	"tod.dn.go"	"dn"	"tod"	0.0167800453514739
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"47/2205"	"139/10798"	0.000145132592416918	0.001530041906497	0.00114707829510606	"usp/Hr78/CG13775/CG1965/dsx/Pbp95/JHDM2/TAF1B/jumu/sim/Abd-B/Brf/Ssdp/wge/ttk/EcR/ct/Xbp1/Mef2/ci/Rel/zfh1/nonA/h/en/CHES-1-like/srp/Tbp/bin/crc/brk/Dref/Hers/pan/zld/cic/bs/Hr4/Glut4EF/sd/cyc/ftz-f1/CrebA/MTF-1/Pdp1/CTCF/Mad"	47	"MF"	"tod.dn.go"	"dn"	"tod"	0.0213151927437642
"GO:0008047"	"enzyme activator activity"	"45/2205"	"132/10798"	0.000160783827982026	0.00166679235008034	0.00124960062800066	"RhoGAP5A/RpLP1/l(2)gl/CG7324/esc/chif/CG10068/TBC1D5/loco/CenB1A/Nup358/CG5521/Sap-r/RhoGAP100F/RhoGAP54D/Ccs/Orc6/Git/vap/CG4041/Dredd/GAPcenA/PlexA/RhoGAP1A/conu/CG34408/tum/RhoGAP18B/CG42684/norpA/DCP1/RapGAP1/Iml1/Vta1/Tomosyn/REG/RhoGAP15B/RhoGAPp190/RhoGAP16F/rictor/RasGAP1/GAPsec/pbl/CG32506/RhoGAP19D"	45	"MF"	"tod.dn.go"	"dn"	"tod"	0.0204081632653061
"GO:0016796"	"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	"13/2205"	"24/10798"	0.000265104797915281	0.00270319974267712	0.00202659923169058	"Snm1/Rga/Rat1/tos/CG16790/Dis3/Not3/hdm/PAN2/DNApol-delta/DNApol-epsilon255/CG11486/Rrp1"	13	"MF"	"tod.dn.go"	"dn"	"tod"	0.00589569160997732
"GO:0001882"	"nucleoside binding"	"52/2205"	"162/10798"	0.000291999647121154	0.00292941581466706	0.00219619428989255	"Rala/RpI135/RhoBTB/CG33056/Arf79F/Rab23/Rab6/gammaTub37C/Gie/RagA-B/Ras85D/CG8500/Ns1/Sep2/Rab11/CG18528/CG4849/awd/EF2/CG10924/Rab4/Rho1/Galphao/Non1/pnut/Sep5/CG1354/Rab10/RecQ5/RpIII128/cta/RhoU/DNApol-alpha180/Sep4/gammaTub23C/RpII140/Galphas/betaTub60D/eIF-2gamma/Ns3/Rac1/Rap1/Ras64B/Ran/Rab40/RhoGAPp190/Cdc42/CG7728/Rac2/Galphai/Sep1/Rab5"	52	"MF"	"tod.dn.go"	"dn"	"tod"	0.0235827664399093
"GO:0070851"	"growth factor receptor binding"	"11/2205"	"19/10798"	0.000369917325492007	0.00363607580476769	0.00272597999917429	"grk/kek1/Idgf2/Idgf4/Idgf6/pyr/vn/dlg1/spi/ths/aos"	11	"MF"	"tod.dn.go"	"dn"	"tod"	0.00498866213151927
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"22/2205"	"53/10798"	0.000374129986342656	0.00363607580476769	0.00272597999917429	"usp/dsx/sim/foxo/Ssdp/E2f1/EcR/Mef2/ci/Rel/pnt/Eip74EF/Stat92E/srp/kay/SREBP/bs/tgo/Mrtf/Bap60/ftz-f1/Pdp1"	22	"MF"	"tod.dn.go"	"dn"	"tod"	0.00997732426303855
